"id","success","big_hit","backers_count"
85636808,"NO","NO",0
493828500,"NO","NO",1
81393813,"YES","NO",457
575423120,"YES","NO",44
609861402,"NO","NO",0
1081740743,"YES","NO",257
137634829,"YES","NO",13
185295320,"NO","NO",8
1772901179,"NO","NO",2
1472048922,"NO","NO",7
175773097,"NO","NO",5
492561399,"NO","NO",0
1121052694,"NO","NO",11
325229442,"NO","NO",1
466130349,"YES","NO",72
1406900039,"NO","NO",16
524547392,"YES","NO",17
2096150904,"NO","NO",27
1601444243,"YES","NO",32
1763178361,"YES","NO",83
173272356,"NO","NO",4
1853191796,"YES","NO",56
1501409194,"YES","YES",61
2046841007,"NO","NO",4
157085738,"YES","YES",3950
219305323,"YES","NO",18
499533781,"NO","NO",1
969343261,"YES","NO",73
3905784,"YES","NO",206
1376249754,"NO","NO",1
672083372,"NO","NO",1
637364675,"YES","NO",134
404669390,"NO","NO",21
989818381,"NO","NO",15
1349712881,"YES","NO",193
1471740908,"NO","NO",8
1842744533,"NO","NO",1
564011842,"NO","NO",10
2000670596,"YES","NO",18
338851419,"NO","NO",29
891389408,"NO","NO",3
1785838404,"YES","YES",74
1531545153,"YES","NO",68
1248693953,"YES","NO",89
2016488288,"NO","NO",6
2051820429,"NO","NO",29
1625616755,"YES","YES",261
1571584851,"NO","NO",2
2019699014,"NO","NO",0
585629534,"YES","NO",176
1649547892,"YES","NO",128
2100930911,"YES","NO",90
1571523741,"NO","NO",0
898073210,"YES","NO",541
411650484,"NO","NO",0
1688047989,"YES","NO",66
893651141,"NO","NO",18
285150661,"NO","NO",2
1164014213,"NO","NO",8
579385398,"NO","NO",4
2081901816,"NO","NO",1
45298115,"NO","NO",1
981755022,"NO","NO",6
99522709,"NO","NO",1
1159851171,"NO","NO",79
780326122,"NO","NO",2
2133257035,"NO","NO",26
78255681,"NO","NO",163
1036946915,"YES","NO",218
1606932056,"NO","NO",3
91489430,"YES","NO",694
1518050847,"NO","NO",58
1135576726,"YES","NO",751
333949775,"YES","NO",31
645201424,"YES","YES",69
2131515804,"NO","NO",0
2125881770,"YES","NO",17
808210149,"YES","NO",132
1102160701,"NO","NO",48
693862369,"YES","YES",25
1820965314,"NO","NO",3
2138618157,"YES","NO",110
696214106,"NO","NO",385
573967321,"NO","NO",18
512239090,"NO","NO",1
197741409,"NO","NO",9
1565586513,"NO","NO",0
1351617313,"YES","NO",205
1601052593,"YES","YES",1768
1666283039,"YES","YES",1909
414222704,"YES","YES",388
1650764961,"YES","NO",232
519682306,"NO","NO",101
406636768,"NO","NO",8
2114458586,"NO","NO",3
1960952546,"NO","NO",3
1457570154,"NO","NO",0
487212460,"NO","NO",0
514402881,"NO","NO",8
1856514412,"NO","NO",31
2131252220,"NO","NO",0
381360429,"YES","NO",20
586239298,"YES","YES",49
399441566,"NO","NO",3
631390860,"NO","NO",5
4631360,"YES","NO",15
163674183,"YES","NO",98
884154799,"NO","NO",6
468341200,"NO","NO",12
1465669134,"YES","NO",140
1120636086,"NO","NO",202
1186524028,"YES","YES",50
2082528544,"YES","NO",96
1211970606,"YES","NO",7
977417733,"YES","YES",279
163348675,"NO","NO",31
1300198183,"YES","YES",37
1671845331,"NO","NO",0
48166620,"YES","NO",419
163406248,"NO","NO",1
319355776,"YES","YES",188
523844162,"YES","YES",41
15324367,"NO","NO",0
1533066901,"NO","NO",17
1516645066,"NO","NO",11
451203772,"NO","NO",13
518725409,"YES","NO",98
1379796861,"YES","NO",14
1198251498,"NO","NO",0
1372488133,"YES","NO",81
1179130878,"YES","NO",29
1872340907,"YES","YES",171
1257634008,"NO","NO",0
838057428,"NO","NO",40
1361906933,"YES","YES",86
645194568,"NO","NO",2
656006074,"YES","YES",320
78296554,"YES","NO",63
1762695716,"NO","NO",1
1635248004,"YES","NO",44
190892488,"YES","NO",715
687271238,"NO","NO",0
15496897,"NO","NO",84
306528482,"YES","YES",591
2131550475,"NO","NO",180
1098362960,"NO","NO",2
1987603633,"NO","NO",1
2098704743,"NO","NO",9
190130115,"YES","NO",94
1247422916,"NO","NO",10
1149823960,"YES","NO",11
1011645519,"NO","NO",4
389679527,"YES","NO",641
1444317279,"YES","NO",70
1352278436,"YES","YES",17
293827129,"NO","NO",16
972051898,"NO","NO",0
1960410801,"NO","NO",2
1943544370,"YES","YES",175
2009693479,"YES","YES",127
1778005126,"NO","NO",174
1353251369,"NO","NO",34
41532194,"YES","NO",77
1255886034,"NO","NO",23
1535256913,"NO","NO",20
775204934,"NO","NO",79
1148610272,"YES","NO",162
526254703,"YES","NO",26
2047723589,"NO","NO",13
1594875316,"YES","YES",83
75066830,"NO","NO",40
335484933,"NO","NO",0
66907515,"YES","NO",55
5270009,"YES","YES",24
749203244,"NO","NO",44
92930634,"NO","NO",3
2037499042,"NO","NO",25
2002608188,"YES","NO",57
847760985,"NO","NO",3
1011754438,"NO","NO",6
434404729,"YES","YES",325
1176429806,"NO","NO",17
2110465169,"NO","NO",10
1476841440,"NO","NO",6
1392395611,"YES","NO",78
165110862,"YES","YES",36
37258768,"YES","NO",33
1923282652,"YES","YES",224
1021615722,"YES","YES",22
469927753,"NO","NO",30
2004147113,"YES","NO",492
875677868,"YES","NO",51
1784708779,"YES","NO",32
459188189,"YES","NO",50
653951143,"NO","NO",0
209519749,"YES","NO",31
1412579211,"NO","NO",7
55291298,"NO","NO",9
44001416,"NO","NO",26
1585879793,"NO","NO",0
1106099733,"NO","NO",43
922702509,"YES","NO",57
526450580,"YES","YES",1075
912729056,"NO","NO",1
1499654457,"NO","NO",5
98452200,"YES","NO",59
184610573,"YES","NO",13
1918198560,"YES","NO",74
652814059,"YES","YES",28
1874049573,"NO","NO",1
50515475,"NO","NO",4
805218268,"YES","NO",176
103630103,"YES","NO",91
970959443,"NO","NO",21
396664328,"YES","NO",241
1989605565,"NO","NO",0
972408398,"YES","YES",431
1736715659,"NO","NO",73
1386142567,"YES","NO",10
2031200993,"YES","NO",40
1276212546,"YES","YES",384
908694105,"YES","NO",116
763128208,"YES","NO",49
1362753048,"NO","NO",0
919260130,"NO","NO",0
1601480405,"NO","NO",1
212485336,"NO","NO",2
481646215,"YES","NO",50
2120584954,"YES","NO",81
1429613897,"NO","NO",0
1383084896,"YES","NO",16
1050710428,"NO","NO",28
1536835513,"YES","YES",77
1488465708,"NO","NO",0
186404953,"NO","NO",0
746109980,"YES","NO",163
2088931032,"NO","NO",7
808090693,"NO","NO",5
1736945375,"NO","NO",3
1881316390,"NO","NO",33
1488735398,"YES","NO",39
1353486062,"NO","NO",7
1514189003,"NO","NO",1
1211938087,"YES","NO",22
1276957608,"YES","NO",30
1310571593,"NO","NO",9
834845431,"YES","NO",62
1740517315,"YES","YES",512
1216107415,"NO","NO",4
1778324793,"YES","NO",31
830883587,"YES","NO",112
1151350359,"NO","NO",4
784406890,"YES","NO",22
1125482678,"NO","NO",0
679556475,"YES","NO",175
1077499426,"NO","NO",94
1876616743,"YES","YES",585
276745330,"NO","NO",3
394824476,"YES","NO",116
1987047148,"NO","NO",2
1920958632,"YES","NO",103
1131656045,"YES","NO",50
559170590,"YES","NO",64
1439652972,"YES","YES",461
1052598193,"NO","NO",20
1506194450,"NO","NO",16
1299734364,"NO","NO",62
1037139771,"NO","NO",6
1664043546,"YES","YES",54
1214211620,"YES","YES",8900
1708419009,"YES","NO",154
142383427,"YES","NO",341
1129765558,"NO","NO",2
322604303,"NO","NO",0
1130306860,"NO","NO",1
1228065368,"YES","NO",461
1162429045,"NO","NO",62
131406782,"NO","NO",2
494644938,"NO","NO",31
629555928,"YES","NO",80
1657674845,"NO","NO",56
35468034,"YES","NO",22
545335491,"YES","NO",191
980260646,"YES","YES",2924
62962099,"NO","NO",45
300122258,"YES","NO",24
1934235352,"NO","NO",4
1255827591,"YES","NO",110
2111772863,"NO","NO",7
189419851,"NO","NO",35
618179944,"NO","NO",13
1852802812,"NO","NO",2
103920696,"NO","NO",2
1630523828,"YES","YES",23
233709611,"YES","YES",42
1771362690,"YES","NO",37
1845894317,"NO","NO",112
1700228941,"YES","NO",14
1257103793,"YES","YES",32
1598400542,"NO","NO",2
1433057082,"YES","NO",85
596639012,"YES","NO",30
1354865617,"NO","NO",2
645193038,"NO","NO",0
2140085384,"YES","NO",88
249763262,"YES","NO",19
1849003957,"YES","NO",133
719165932,"NO","NO",224
1557933416,"YES","NO",169
1228819955,"NO","NO",3
441455008,"YES","YES",30
1202424099,"YES","NO",73
423981818,"NO","NO",0
160322566,"NO","NO",5
55975323,"NO","NO",0
1949894881,"YES","NO",76
1415343521,"YES","NO",25
425567836,"YES","NO",28
79197054,"NO","NO",171
1780333045,"NO","NO",118
1344016456,"NO","NO",5
1141419852,"NO","NO",0
415068002,"NO","NO",45
794160053,"NO","NO",0
509344760,"NO","NO",214
1189792981,"YES","NO",95
2043752243,"NO","NO",20
1258538509,"YES","NO",97
184377784,"NO","NO",9
1243496441,"YES","NO",32
908722270,"NO","NO",13
371346818,"YES","NO",92
316314752,"YES","NO",443
246191263,"NO","NO",9
711661424,"YES","NO",38
1104148850,"YES","NO",50
1919804212,"NO","NO",6
1519524978,"NO","NO",0
1085319213,"YES","YES",25
1326974782,"NO","NO",2
211551060,"NO","NO",0
1860863487,"NO","NO",39
561972810,"YES","NO",59
2145434099,"NO","NO",5
1310703422,"YES","NO",164
2123591292,"NO","NO",8
2080946630,"NO","NO",0
2061539280,"NO","NO",3
680282979,"YES","NO",21
702136421,"YES","NO",80
1272354002,"YES","NO",80
473342216,"NO","NO",0
1411478628,"YES","NO",27
1244079421,"YES","NO",36
56523041,"NO","NO",48
1762454102,"YES","NO",150
287987064,"NO","NO",7
1679075161,"NO","NO",3
1335968066,"NO","NO",106
1476684485,"NO","NO",5
319873359,"YES","NO",70
1038295197,"NO","NO",61
623132286,"NO","NO",98
1692569767,"NO","NO",26
1378985568,"NO","NO",2
38098081,"NO","NO",3
1916824612,"NO","NO",2
1365646973,"YES","NO",156
1082559290,"NO","NO",9
745590702,"NO","NO",3
1466164135,"NO","NO",8
1339514621,"NO","NO",0
1774051769,"NO","NO",10
166234011,"NO","NO",73
1454359416,"YES","NO",210
344556468,"NO","NO",44
1074147264,"NO","NO",8
1485182256,"YES","NO",78
1250054211,"NO","NO",63
1898355157,"NO","NO",249
622915497,"NO","NO",1
486466647,"NO","NO",20
1861963865,"NO","NO",32
2139528709,"NO","NO",12
184756456,"NO","NO",23
948309192,"NO","NO",17
1280377665,"NO","NO",1
1594647654,"YES","NO",109
1985317759,"NO","NO",5
1430463866,"YES","NO",111
1658053436,"NO","NO",4
2031498115,"NO","NO",0
1139062299,"NO","NO",1
1826449573,"YES","NO",38
469434284,"YES","NO",39
1790033513,"YES","NO",28
53243195,"YES","NO",147
1449217286,"NO","NO",18
2111292401,"YES","YES",24
1587237857,"NO","NO",3
335614568,"NO","NO",0
2107044799,"NO","NO",1
1795319431,"NO","NO",2
728267059,"NO","NO",1
1733237345,"NO","NO",1
357980234,"NO","NO",4
1160962977,"NO","NO",8
385643099,"NO","NO",45
1176597552,"NO","NO",122
854973975,"NO","NO",16
1857472805,"NO","NO",27
1863863993,"NO","NO",0
911976426,"NO","NO",41
327571768,"NO","NO",7
1272490049,"YES","NO",9
2007136371,"NO","NO",7
1864572867,"NO","NO",6
563283520,"YES","NO",18
830790408,"YES","NO",77
164620764,"NO","NO",5
1361908207,"YES","NO",41
1506176558,"NO","NO",0
508144745,"YES","NO",67
267905732,"YES","NO",75
1945032552,"NO","NO",3
1648906749,"YES","NO",14
563662165,"YES","NO",26
1658252526,"YES","NO",29
193178981,"NO","NO",18
1464898261,"YES","NO",6
1669405099,"YES","NO",45
633675696,"NO","NO",13
1464726100,"NO","NO",6
2038419312,"YES","NO",48
321670114,"YES","NO",50
1589159926,"NO","NO",22
411259696,"NO","NO",2
2045234153,"YES","NO",27
429960290,"YES","NO",46
1968575887,"NO","NO",0
1895129792,"YES","YES",78
849965413,"NO","NO",4
1627082948,"NO","NO",44
721380533,"YES","YES",1555
1993346935,"YES","YES",284
998501086,"NO","NO",5
395853477,"NO","NO",153
1801164736,"NO","NO",26
887532288,"NO","NO",1
1733768266,"NO","NO",2
298411978,"NO","NO",0
1557437751,"YES","YES",184
4997151,"NO","NO",1
2035538466,"YES","YES",340
756587688,"NO","NO",2
821627126,"YES","NO",20
629970624,"YES","NO",74
1429104850,"YES","NO",37
142120037,"NO","NO",1
27326584,"NO","NO",183
1502108116,"NO","NO",7
26321475,"NO","NO",113
1233769739,"NO","NO",2
1721946132,"NO","NO",8
358982216,"NO","NO",7
1744486611,"NO","NO",4
1390732451,"YES","NO",9
1544799498,"NO","NO",4
645344018,"NO","NO",11
1047683894,"YES","NO",107
604160480,"YES","NO",227
614044841,"YES","YES",1085
1388436844,"NO","NO",1
1815661267,"NO","NO",1
351445386,"YES","NO",43
1235436888,"NO","NO",35
696924374,"NO","NO",5
1390107515,"YES","NO",114
949886774,"YES","NO",41
1420347354,"NO","NO",1
1798002105,"YES","NO",98
1841161785,"YES","NO",37
686662016,"YES","NO",21
1636623658,"NO","NO",7
956411059,"YES","NO",58
1549087249,"NO","NO",2
1578773085,"YES","NO",11
1073304439,"NO","NO",3
624202341,"NO","NO",0
33611461,"YES","NO",32
1977379424,"NO","NO",0
201904501,"NO","NO",0
1819191531,"NO","NO",23
1331863803,"NO","NO",28
1445896472,"YES","NO",56
592576066,"YES","NO",62
463518495,"YES","NO",45
488944153,"NO","NO",1
1273448669,"YES","NO",21
914239013,"YES","YES",127
982120805,"NO","NO",63
694910091,"NO","NO",2
1507413343,"YES","NO",27
1688886487,"YES","NO",41
482363452,"NO","NO",8
852715000,"NO","NO",2
917821584,"YES","NO",216
1222581554,"YES","YES",166
248356936,"NO","NO",50
2037552568,"NO","NO",8
1467603889,"NO","NO",42
1800691484,"NO","NO",5
1819319750,"YES","NO",66
1649812789,"YES","NO",42
185316836,"NO","NO",24
1291972321,"YES","NO",86
1399478501,"YES","NO",116
1130307668,"NO","NO",20
382637653,"YES","NO",37
321368652,"NO","NO",7
1745903052,"NO","NO",0
1583489581,"YES","NO",635
1745703330,"NO","NO",2
991956325,"NO","NO",0
1528089760,"NO","NO",67
1935766661,"YES","NO",138
1622795353,"YES","NO",109
1340639139,"YES","NO",31
1955089463,"NO","NO",5
772060244,"NO","NO",14
1839143200,"YES","NO",19
820627382,"NO","NO",2
612142271,"NO","NO",0
554444241,"NO","NO",3
1032992368,"NO","NO",22
21011873,"NO","NO",53
2126677918,"YES","NO",21
1045782332,"NO","NO",61
83933808,"YES","NO",136
661020442,"NO","NO",35
69453622,"NO","NO",1
364205352,"NO","NO",21
1141787316,"YES","YES",130
1599508740,"NO","NO",62
1513741904,"NO","NO",31
1948171562,"YES","YES",101
792810070,"NO","NO",3
547428479,"YES","NO",67
2115011106,"NO","NO",6
868277622,"YES","NO",114
1395808558,"YES","NO",44
381161388,"NO","NO",15
1701039048,"NO","NO",15
1720897486,"NO","NO",0
569018321,"NO","NO",1
1089530170,"NO","NO",0
1338928777,"NO","NO",33
1952233561,"NO","NO",2
1753601469,"NO","NO",10
873577473,"NO","NO",1
1295876275,"NO","NO",1
708064649,"NO","NO",8
77428460,"NO","NO",25
368678597,"YES","NO",52
1607371945,"YES","NO",144
371951131,"NO","NO",1
1415759455,"YES","NO",42
1590320370,"YES","NO",26
993751989,"NO","NO",0
1898151875,"NO","NO",0
517061758,"NO","NO",7
1826256876,"YES","NO",25
243190562,"NO","NO",7
1499246897,"YES","NO",53
2113516157,"NO","NO",30
2017361579,"YES","NO",96
1070896400,"YES","NO",14
64106446,"YES","NO",128
503219753,"NO","NO",38
2053185244,"NO","NO",0
1305573723,"NO","NO",0
2026492532,"NO","NO",0
1810603563,"YES","NO",33
525347367,"YES","NO",11
1047615377,"NO","NO",0
1105611053,"NO","NO",1
490848826,"NO","NO",2
1183761108,"NO","NO",23
847451072,"YES","NO",12
572526016,"NO","NO",65
294320386,"NO","NO",13
1615628346,"YES","NO",150
1576263496,"YES","YES",44
1834116828,"NO","NO",7
438411897,"NO","NO",0
1098965684,"NO","NO",0
1790393510,"NO","NO",4
343015281,"NO","NO",2
1394492889,"NO","NO",15
2007900527,"NO","NO",34
706971397,"NO","NO",2
40737405,"NO","NO",34
719045439,"NO","NO",4
760325689,"NO","NO",9
182164824,"YES","NO",57
1717950603,"YES","NO",66
1083626750,"YES","NO",58
2062732658,"YES","NO",497
941633983,"YES","NO",17
246764059,"NO","NO",18
514711950,"YES","YES",21
903136266,"YES","NO",26
346855449,"NO","NO",0
338251626,"YES","NO",21
139130257,"YES","YES",634
2111997606,"NO","NO",1
1238275871,"NO","NO",3
592056366,"YES","NO",206
1750596890,"NO","NO",34
1871871616,"NO","NO",9
1854477273,"NO","NO",1
12597544,"NO","NO",2
1378180125,"NO","NO",26
1404127107,"NO","NO",1
18262152,"YES","YES",60
128305321,"YES","NO",443
357020447,"YES","NO",331
1043023880,"NO","NO",2
1523064031,"NO","NO",168
481257241,"YES","YES",710
825585910,"YES","NO",75
912399050,"NO","NO",1
629790996,"NO","NO",33
232470695,"YES","NO",124
1538796517,"NO","NO",38
1820931805,"NO","NO",11
303990859,"NO","NO",6
1922108556,"NO","NO",1
2026201063,"NO","NO",5
1565598462,"YES","YES",1131
1810954516,"YES","NO",57
1441246857,"NO","NO",1
1068509406,"YES","NO",126
2028883604,"NO","NO",3
1424758114,"NO","NO",6
1230109205,"YES","NO",162
788717744,"NO","NO",0
1254893152,"NO","NO",0
1711292455,"YES","NO",12
548924661,"YES","YES",245
2032330861,"NO","NO",6
854429617,"YES","YES",195
277802480,"NO","NO",17
404277335,"NO","NO",101
2069466989,"NO","NO",3
1174801076,"YES","NO",60
947097979,"NO","NO",10
1528472179,"NO","NO",15
817551161,"YES","NO",67
1874033670,"YES","NO",65
1527412972,"NO","NO",34
1740963176,"NO","NO",2
221744385,"YES","YES",370
1285764660,"NO","NO",2
1119353330,"NO","NO",6
574709714,"NO","NO",42
1773194845,"NO","NO",0
568534877,"YES","NO",400
1367517726,"NO","NO",1
949427469,"NO","NO",1
2061047711,"NO","NO",0
615809269,"NO","NO",6
512904664,"YES","NO",116
323159135,"YES","YES",19
846583932,"YES","NO",46
325105322,"YES","NO",175
972331261,"YES","NO",30
654451324,"NO","NO",3
1789825035,"YES","NO",13
201340637,"NO","NO",55
111555410,"YES","NO",70
348671809,"NO","NO",0
554467883,"NO","NO",24
448931921,"NO","NO",0
1419489809,"NO","NO",0
1794170275,"NO","NO",2
1420905914,"NO","NO",68
1658800284,"YES","NO",173
1823969412,"NO","NO",4
1725291209,"NO","NO",12
1692192122,"YES","YES",205
1141766532,"NO","NO",11
1763665032,"NO","NO",2
1468838180,"YES","NO",18
2081524014,"NO","NO",11
1947143327,"NO","NO",1
433316914,"NO","NO",111
1348335013,"NO","NO",2
1086503239,"NO","NO",53
1050000442,"NO","NO",15
102657655,"NO","NO",9
228881550,"YES","NO",142
813253488,"YES","NO",33
550409822,"NO","NO",2
774054459,"YES","YES",29
702778402,"YES","YES",94
1157153762,"YES","NO",58
2036455801,"YES","YES",288
770898325,"NO","NO",16
1906682720,"NO","NO",172
1127000808,"NO","NO",28
1186467903,"NO","NO",1
1604434602,"NO","NO",31
2063290098,"YES","YES",14
1567742248,"NO","NO",1
1614296627,"NO","NO",1
468252682,"NO","NO",1
1322719837,"NO","NO",19
539489515,"NO","NO",1
195315345,"NO","NO",31
1560481083,"NO","NO",27
1740720944,"NO","NO",24
1256635790,"NO","NO",1
412382103,"NO","NO",0
1188595118,"NO","NO",31
886968222,"YES","NO",97
516859462,"YES","NO",41
299101020,"YES","NO",29
848724899,"YES","NO",52
997752073,"NO","NO",8
1013077529,"NO","NO",1
157830573,"NO","NO",52
399194315,"NO","NO",6
375143870,"NO","NO",1
532758208,"YES","YES",527
2106725874,"YES","NO",40
2101286247,"NO","NO",0
2122827837,"YES","NO",46
150495375,"NO","NO",83
775507914,"NO","NO",9
1576155516,"NO","NO",18
1796559183,"YES","NO",75
1814172,"YES","YES",2594
1375750375,"YES","NO",38
1129556215,"NO","NO",0
1982728357,"NO","NO",1
1236790259,"YES","YES",17
1733603435,"YES","NO",99
755870698,"YES","NO",43
1450465415,"NO","NO",3
610426211,"NO","NO",1
1837137679,"YES","NO",40
1067313182,"NO","NO",8
930201367,"YES","YES",329
1667399300,"NO","NO",2
1679726939,"YES","NO",72
1774588792,"NO","NO",10
1162357450,"NO","NO",3
783916097,"YES","NO",230
1091821079,"YES","NO",7
1761268469,"YES","NO",414
1279103533,"NO","NO",1
27752899,"NO","NO",29
62168133,"YES","NO",21
695083271,"NO","NO",25
408433359,"NO","NO",0
1851336420,"YES","NO",15
1351680475,"NO","NO",4
151096066,"NO","NO",42
1900611871,"NO","NO",55
1513268438,"YES","NO",66
2056663805,"NO","NO",26
281324710,"NO","NO",15
464730985,"NO","NO",0
1262821715,"NO","NO",64
1954645225,"YES","NO",153
1977521671,"NO","NO",20
1302583992,"NO","NO",0
532975954,"NO","NO",45
370302993,"NO","NO",5
1078236674,"NO","NO",2
27373896,"YES","NO",45
660835897,"NO","NO",3
609817443,"YES","NO",37
430544586,"NO","NO",3
513219085,"YES","NO",345
1274019538,"YES","NO",446
1905423586,"YES","NO",300
1993424097,"YES","NO",18
1330364902,"YES","NO",189
1912446757,"NO","NO",83
288559754,"NO","NO",30
707173838,"NO","NO",36
813243457,"NO","NO",8
1335344872,"NO","NO",39
50289430,"NO","NO",0
542614124,"NO","NO",1
1124801502,"NO","NO",10
1896997286,"YES","NO",68
299156511,"NO","NO",40
1394139947,"YES","NO",146
920571029,"NO","NO",19
963848876,"NO","NO",2
137894817,"YES","NO",233
663179597,"NO","NO",4
1295207129,"YES","NO",218
1947217746,"YES","NO",157
1044587285,"YES","YES",327
472791738,"NO","NO",28
1758499322,"NO","NO",8
1517979194,"YES","NO",135
1731102681,"NO","NO",1
2092692217,"YES","YES",11
468602612,"NO","NO",22
1605555481,"NO","NO",1
1249785306,"NO","NO",1
1443124759,"YES","YES",46
1904554221,"NO","NO",4
143553023,"NO","NO",1
1135133145,"NO","NO",43
1057971809,"YES","NO",1457
657579402,"NO","NO",4
698142313,"NO","NO",7
2079588356,"NO","NO",6
827455287,"NO","NO",2
1193322048,"NO","NO",17
902329117,"YES","YES",19
952903226,"YES","YES",99
1635677973,"NO","NO",4
403644916,"NO","NO",19
915340948,"NO","NO",13
997029285,"NO","NO",19
515622038,"NO","NO",32
1972103543,"NO","NO",0
564965058,"NO","NO",275
35823824,"NO","NO",240
1172529515,"NO","NO",114
1103683728,"NO","NO",0
1816558536,"YES","NO",63
575727383,"NO","NO",35
2050615858,"NO","NO",86
1538181306,"YES","NO",82
1398643743,"NO","NO",0
749499691,"YES","NO",158
925967836,"YES","NO",94
2082452884,"NO","NO",1
1473156366,"YES","NO",25
2061133482,"YES","NO",34
1384498897,"NO","NO",7
1319064912,"YES","NO",45
655853454,"NO","NO",5
898974962,"NO","NO",15
1877492691,"NO","NO",12
1263697680,"YES","YES",30
573147382,"NO","NO",0
95960822,"YES","YES",46
1192620744,"NO","NO",0
